Scraping 9965 pages for '//div[contains(@class, 'accordion')]' elements, in batches of 8
This will result in 1246 batches.
"timestamp","batch","index","URL","attribute","Error"
"Sun, 19 Jul 2020 22:21:21 GMT","13","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/design-across-the-cultural-divide","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:21 GMT","13","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/rose-butler-has-an-arts-council-england-award","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:21 GMT","13","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/berlin-robert-wilson","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:21 GMT","13","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/would-you-like-to-join-our-team","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:21 GMT","13","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/design-team-of-the-year-at-uk-packaging-awards-2015-for-designfutures-packaging","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:21 GMT","13","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/ashik-ali-haja-mohideen","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:21 GMT","13","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/aathira-majnu","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:22 GMT","13","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/design-futures-at-packaging-innovations-2014","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:29 GMT","14","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/sony-approve-steel-minions-game-for-release","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:29 GMT","14","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/scan-of-steel","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:29 GMT","14","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/ghayda-aljuwaiser","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:29 GMT","14","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/panagiotis-lepeniotis","","ELEMENT NOT FOUND"
